Date,Open,High,Low,Close,Adj Close,Volume
2007-12-25,49.759399,49.834202,49.310398,49.534901,34.139446,14071282
2007-12-26,49.385300,50.133499,48.861500,50.133499,34.552002,18450767
2007-12-27,49.759399,50.956600,49.759399,50.657299,34.913010,29785038
2007-12-28,49.983898,51.405602,49.834202,50.881802,35.067734,30056334
2007-12-31,51.106300,51.255901,50.358002,50.582500,34.861454,20490160
2008-01-02,50.582500,51.031399,49.609699,49.759399,34.294178,20740073
2008-01-03,48.786701,49.310398,48.786701,48.936298,33.726891,23637455
2008-01-04,48.637001,51.330700,48.188000,51.255901,35.325562,72843509
2008-01-07,50.507702,51.031399,49.834202,50.208401,34.603622,61084253
2008-01-08,51.630100,53.351101,51.031399,51.854500,35.738117,79093997
2008-01-09,51.779701,52.378300,50.582500,52.378300,36.099117,48802452
2008-01-10,52.378300,52.378300,50.881802,50.881802,35.067734,29899971
2008-01-11,51.255901,51.854500,50.358002,50.432800,34.758282,44806523
2008-01-14,53.949699,53.949699,53.276199,53.949699,37.182125,135074420
2008-01-15,57.691002,57.691002,57.691002,57.691002,39.760635,66161354
2008-01-16,61.656700,61.656700,60.309898,60.758801,41.874962,444226999
2008-01-17,60.908501,62.479801,59.486801,61.207802,42.184410,221815475
2008-01-18,59.860901,63.826698,59.486801,62.479801,43.061077,174059449
2008-01-21,62.255402,63.377800,61.132999,61.357399,42.287514,122133758
2008-01-22,57.092400,57.092400,57.092400,57.092400,39.348076,72099117
2008-01-23,56.867901,56.867901,53.126598,53.126598,36.614849,239652820
2008-01-24,54.697899,56.792999,53.949699,56.194500,38.729244,174531209
2008-01-25,57.541302,57.541302,56.119598,56.418900,38.883900,99654988
2008-01-28,56.119598,57.167198,54.623100,54.922401,37.852512,53675079
2008-01-29,56.119598,58.738499,55.371399,58.738499,40.482567,70944441
2008-01-30,59.112701,59.935699,57.092400,57.840599,39.863735,69857922
2008-01-31,57.167198,58.065102,55.071999,56.568600,38.987068,76517358
2008-02-01,57.316799,59.860901,57.017502,59.112701,40.740463,73579883
2008-02-12,57.541302,58.139900,57.092400,57.242001,39.451180,79091324
2008-02-13,58.738499,58.738499,56.867901,57.242001,39.451180,50994198
2008-02-14,58.364399,59.860901,58.364399,59.860901,41.256126,73640022
2008-02-15,58.738499,59.411999,58.214699,58.888199,40.585739,38084275
2008-02-18,58.588902,58.963001,57.990299,58.289600,40.173191,26478708
2008-02-19,59.337101,60.160198,58.663700,59.786098,41.204571,63412316
2008-02-20,59.786098,60.459499,59.037800,59.786098,41.204571,81474181
2008-02-21,59.935699,60.983299,59.337101,60.609200,41.771858,58373971
2008-02-22,60.459499,61.581902,59.711300,61.581902,42.442242,51814767
2008-02-25,62.105701,63.901501,62.105701,62.928799,43.370525,90040704
2008-02-26,63.228100,63.377800,61.432301,61.956100,42.700142,66218821
2008-02-27,62.479801,62.479801,61.507099,62.105701,42.803246,56528359
2008-02-29,60.609200,60.683998,59.486801,59.860901,41.256126,106490833
2008-03-03,57.990299,58.289600,56.867901,58.289600,40.173191,98813037
2008-03-04,58.289600,58.963001,58.214699,58.738499,40.482567,117603257
2008-03-05,58.738499,59.187500,57.691002,58.364399,40.224735,81404686
2008-03-06,58.738499,59.561600,58.738499,59.112701,40.740463,64703308
2008-03-07,57.691002,58.289600,57.092400,57.316799,39.502731,82239956
2008-03-10,56.493801,56.942699,54.473400,55.745499,38.419796,101548711
2008-03-11,54.623100,56.718201,54.623100,56.493801,38.935524,81682664
2008-03-12,57.616100,58.738499,57.242001,57.316799,39.502731,91262202
2008-03-13,57.915501,57.915501,55.521000,55.970001,38.574520,40385609
2008-03-14,56.718201,56.718201,55.371399,55.595798,38.316624,27489050
2008-03-17,55.595798,56.194500,54.697899,54.997200,37.904060,84406310
2008-03-18,54.997200,55.296501,53.575500,53.874802,37.130508,91939772
2008-03-19,55.371399,56.194500,55.146900,55.895100,38.522896,77741529
2008-03-20,55.895100,59.786098,55.670700,59.786098,41.204571,138915323
2008-03-21,61.357399,61.881199,59.860901,61.282600,42.235962,132008647
2008-03-24,65.547699,65.547699,64.649803,65.547699,45.175468,233793906
2008-03-25,60.983299,65.472900,60.983299,62.554699,43.112698,131349786
2008-03-26,62.105701,63.527401,61.132999,62.479801,43.061077,89749362
2008-03-27,62.105701,62.479801,59.860901,60.010601,41.359303,101042204
2008-03-28,60.235100,60.908501,59.561600,60.384701,41.617130,86320080
2008-03-31,59.786098,60.085400,57.840599,57.990299,39.966908,120040907
2008-04-01,59.112701,59.112701,56.867901,56.867901,39.193348,65144330
2008-04-02,58.139900,59.337101,57.840599,58.813400,40.534187,69733634
2008-04-03,57.990299,58.514099,57.840599,58.289600,40.173191,33091369
2008-04-07,58.289600,59.711300,57.840599,59.711300,41.153023,45558934
2008-04-08,59.262299,59.262299,58.214699,58.364399,40.224735,39935232
2008-04-09,58.214699,59.037800,57.541302,58.289600,40.173191,55791986
2008-04-10,57.990299,59.337101,57.691002,59.112701,40.740463,44171718
2008-04-11,58.738499,59.112701,57.691002,58.888199,40.585739,146484868
2008-04-14,58.888199,61.207802,58.888199,59.561600,41.049847,136617998
2008-04-15,59.935699,60.833698,59.860901,60.459499,41.668682,67195752
2008-04-16,61.207802,62.479801,60.609200,61.731602,42.545414,116770660
2008-04-17,62.404999,62.479801,61.207802,62.255402,42.906414,91203399
2008-04-18,62.105701,62.928799,61.207802,61.881199,42.648521,77557101
2008-04-21,62.554699,62.554699,61.132999,61.656700,42.493797,59340210
2008-04-22,61.806400,62.105701,61.282600,61.731602,42.545414,36038199
2008-04-23,61.806400,62.554699,61.282600,62.330200,42.957970,48616688
2008-04-24,62.554699,63.527401,62.030899,63.003601,43.422073,56649975
2008-04-25,63.452599,63.826698,62.404999,62.479801,43.061077,37938604
2008-04-28,62.928799,63.976398,62.854000,63.677101,43.886253,76994464
2008-04-29,63.677101,63.751900,61.731602,61.806400,42.596966,63612780
2008-04-30,62.854000,64.051201,62.330200,63.976398,44.092525,74846819
2008-05-02,64.350502,64.949097,63.602200,64.500198,44.453529,64657869
2008-05-05,62.105701,62.854000,60.534401,60.908501,41.978127,109671539
2008-05-06,60.609200,60.908501,60.010601,60.459499,41.668682,56696750
2008-05-07,60.609200,61.207802,60.534401,60.683998,41.823402,37764868
2008-05-08,60.309898,61.132999,60.085400,60.683998,41.823402,37751503
2008-05-09,60.683998,60.758801,59.935699,59.935699,41.307682,33385383
2008-05-12,59.411999,59.636501,58.588902,59.486801,40.998295,68033694
2008-05-13,59.486801,61.132999,59.337101,60.908501,41.978127,37601823
2008-05-14,61.731602,61.806400,60.459499,60.833698,41.926579,42088222
2008-05-15,60.908501,61.507099,60.908501,61.207802,42.184410,51376418
2008-05-16,61.432301,61.656700,60.983299,61.432301,42.339134,39809607
2008-05-19,61.731602,62.404999,61.132999,62.404999,43.009518,36628901
2008-05-20,62.255402,62.330200,60.235100,60.309898,41.565578,55874845
2008-05-21,60.309898,60.609200,59.636501,59.786098,41.204571,42852661
2008-05-22,58.813400,60.534401,58.439201,60.459499,41.668682,46082814
2008-05-23,59.860901,60.758801,59.262299,59.262299,40.843567,29433557
2008-05-26,59.262299,60.085400,59.112701,59.187500,40.792015,29074057
2008-05-27,59.711300,59.786098,58.963001,59.187500,40.792015,14572444
2008-05-28,59.262299,59.561600,58.514099,58.514099,40.327911,27076092
2008-05-29,58.813400,59.411999,58.364399,58.439201,40.276295,39427388
2008-05-30,59.112701,59.187500,57.990299,58.139900,40.070015,39915185
2008-06-02,58.364399,60.309898,58.364399,60.309898,41.565578,35062604
2008-06-03,59.860901,60.160198,58.813400,58.813400,40.534187,22335772
2008-06-04,58.963001,59.187500,58.439201,58.888199,40.585739,21441699
2008-06-05,58.813400,59.262299,57.765800,58.439201,40.276295,39169457
2008-06-06,59.037800,59.262299,58.514099,58.663700,40.431019,25317349
2008-06-09,57.092400,57.765800,56.792999,57.616100,39.709007,34096365
2008-06-10,57.616100,57.840599,56.194500,56.194500,38.729244,44464397
2008-06-11,56.269299,56.867901,56.194500,56.418900,38.883900,20476796
2008-06-12,55.895100,56.119598,54.174099,54.249001,37.388412,49051028
2008-06-13,55.296501,56.119598,54.249001,55.595798,38.316624,43794845
2008-06-16,56.119598,56.344101,55.296501,55.371399,38.161968,22492134
2008-06-17,56.044800,56.044800,54.997200,55.820301,38.471352,17328165
2008-06-18,55.745499,55.820301,54.922401,55.371399,38.161968,24110552
2008-06-19,54.623100,54.772800,53.949699,54.024502,37.233685,35451506
2008-06-20,54.174099,54.548302,53.650398,53.650398,36.975849,26842217
2008-06-23,53.051800,54.623100,52.976898,54.473400,37.543060,25195734
2008-06-24,54.623100,54.623100,53.351101,53.425900,36.821125,22216829
2008-06-25,53.500702,54.623100,53.201401,54.473400,37.543060,34511995
2008-06-26,54.249001,54.772800,53.425900,53.500702,36.872684,36269401
2008-06-27,51.106300,51.630100,50.881802,51.031399,35.170834,50979498
2008-06-30,51.181099,51.555199,49.310398,49.385300,34.036343,37596477
2008-07-01,50.283199,50.283199,47.813900,47.813900,32.953339,49703206
2008-07-02,46.466999,47.514599,45.569099,45.793598,33.302185,69570590
2008-07-03,44.895699,47.739101,44.072601,46.691502,33.955154,54173568
2008-07-04,47.140499,47.813900,46.841202,47.065701,34.227287,43515530
2008-07-07,47.140499,48.262901,46.766300,48.262901,35.097912,23803173
2008-07-08,47.888699,47.888699,45.195000,45.195000,32.866875,39578405
2008-07-09,45.644001,46.916000,45.644001,45.644001,33.193394,78495276
2008-07-10,45.644001,48.711800,45.644001,47.290100,34.390472,56898551
2008-07-11,47.215302,50.058701,46.616699,49.385300,35.914150,77845771
2008-07-14,49.460098,49.460098,46.916000,47.215302,34.336082,49790074
2008-07-15,43.923000,44.596401,43.923000,43.923000,31.941837,85111946
2008-07-16,43.698502,43.698502,41.004700,41.154400,29.928450,101134418
2008-07-17,43.399200,43.997799,43.399200,43.997799,31.996235,47749344
2008-07-18,45.269798,46.392200,44.895699,44.895699,32.649208,105599434
2008-07-21,46.766300,48.038399,46.766300,48.038399,34.934654,59007439
2008-07-22,47.888699,48.113201,47.140499,47.439800,34.499344,37564403
2008-07-23,49.385300,50.058701,48.936298,49.385300,35.914150,47213435
2008-07-24,49.983898,50.133499,48.637001,50.133499,36.458260,35275097
2008-07-25,47.963600,48.861500,47.664299,48.337700,35.152317,30447908
2008-07-28,50.754601,50.754601,50.754601,50.754601,36.909943,0
2008-07-29,45.943298,45.943298,44.970501,45.644001,33.193394,48364102
2008-07-30,47.140499,47.454800,45.569099,45.647701,33.196083,55277333
2008-07-31,46.197701,47.297600,46.040501,46.826199,34.053112,33348409
